Name,Address,PhoneNumber,Latitude,Longitude,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
카페 히어(CAFE HERE),부산광역시 남구 유엔평화로76번길 34,,35.1273846862243,129.09250993092,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,11:00 ~ 18:00,
스몰 굿커피(small good coffee),부산광역시 남구 용소로21번길 15-1,,35.1357229327961,129.101739017738,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00
투썸플레이스,부산광역시 연제구 법원남로15번길 17 (거제동),051 504 2599,35.1900569978402,129.0737308819,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,10:00 ~ 21:00,10:00 ~ 21:00
(주)투썸플레이스 부산연산,부산광역시 연제구 반송로 30,051 852 8338,35.1876847412241,129.084202800316,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
꽃그리고,부산광역시 연제구 쌍미천로 63,051 868 1003,35.1785066389929,129.089035789891,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,
카페원플러스원커피전문점,부산광역시 연제구 거제천로 89,051 861 8612,35.18227599303,129.073061153507,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00
커피하우스,부산광역시 연제구 진연로 32-1,051 864 9692,35.1798352039913,129.072340375425,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00
카페에쯔,부산광역시 연제구 월드컵대로145번길 67 (연산동),051 865 0589,35.1836180971057,129.078993560785,10:30 ~ 18:00,10:30 ~ 18:00,10:30 ~ 18:00,10:30 ~ 18:00,10:30 ~ 18:00,,
이디야 거제홈타운점,부산광역시 연제구 법원북로 45,051 506 3462,35.1942316602141,129.071874819091,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 21:00,10:00 ~ 21:00
달디커피,부산광역시 연제구 고분로 2 (연산동),070 81007065,35.1857712695104,129.082493471613,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,
카페헤븐,부산광역시 연제구 아시아드대로 12 (거제동,070 48383933,35.1866154324099,129.070343210148,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,
카페가온비,부산광역시 연제구 중앙대로 1001 (연산동),051 853 5866,35.17992598569,129.07509523457,08:00 ~ 19:00,08:00 ~ 19:00,08:00 ~ 19:00,08:00 ~ 19:00,08:00 ~ 19:00,08:00 ~ 19:00,08:00 ~ 19:00
스타벅스 연산시티타워점,부산광역시 연제구 중앙대로 1125,000 15223232,35.188054516869,129.080664794725,10:00 ~ 18:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,09:00 ~ 22:00,10:00 ~ 18:00
커피파크,부산광역시 연제구 월드컵대로 217,051 505 9300,35.1886803590323,129.072833086112,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 18:00,
투썸플레이스 부산거제점,부산광역시 연제구 아시아드대로 101,051 507 1900,35.1935056458073,129.066357483147,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 23:30,09:00 ~ 23:30
스타벅스 부산교대점,부산광역시 연제구 교대로 20-2,051 507 8722,35.1957091864053,129.07747484091,09:00 ~ 18:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
고래커피,부산광역시 연제구 온천천남로92번길 53,051 554 3657,35.1887675581633,129.101498564173,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,10:00 ~ 20:00,10:00 ~ 18:00
어나더미네스,부산광역시 연제구 쌍미천로 47,051 851 8830,35.1771374667263,129.089179647544,12:00 ~ 17:00,12:00 ~ 17:00,12:00 ~ 17:00,12:00 ~ 17:00,12:00 ~ 17:00,,
폴링스노우,부산광역시 연제구 안연로23번길 15,,35.1894131327781,129.099447640582,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 21:00,12:00 ~ 20:00
컴포즈커피 연산파크시티점,부산광역시 연제구 신금로 25,051 853 6566,35.1916035796354,129.094374231874,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00
이디야커피 부산연제초교점,부산광역시 연제구 중앙대로1075번길 8,051 864 2222,35.1843932306108,129.079609775905,07:00 ~ 23:00,07:00 ~ 23:00,07:00 ~ 23:00,07:00 ~ 23:00,07:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 22:00
모노스코프(MONOSCOPE),부산광역시 연제구 명륜로2번길 27,,35.1945345001762,129.080341667612,08:30 ~ 20:00,08:30 ~ 20:00,08:30 ~ 20:00,08:30 ~ 20:00,08:30 ~ 20:00,08:30 ~ 20:00,08:30 ~ 20:00
커피베이연산점,부산광역시 연제구 거제천로230번길 70,051 868 0124,35.1886950595972,129.082629900758,03:00 ~ 23:00,03:00 ~ 23:00,03:00 ~ 23:00,03:00 ~ 23:00,03:00 ~ 23:00,03:00 ~ 23:00,03:00 ~ 23:00
(주)스타벅스 부산연산역점,부산광역시 연제구 반송로 20,051 867 9789,35.1869510753309,129.083314908507,08:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00
컴포즈커피 거제월드점,부산광역시 연제구 세병로 39,051 868 6359,35.1919232948106,129.08339259411,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,09:00 ~ 21:00,09:00 ~ 21:00
컴포즈커피거제홈타운점,부산광역시 연제구 아시아드대로 86,051 922 9192,35.1923503597437,129.067561009687,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00
Dichten(딕텐커피),부산광역시 연제구 연수로 109-1,051 851 5550,35.1753100279363,129.082923366958,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,
이디야 종합운동장역점,부산광역시 연제구 아시아드대로82번길 5,051 503 3404,35.1920644193697,129.067835557931,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 23:30,09:00 ~ 23:30
더벤티 시청점,부산광역시 연제구 시청로 30,051 863 1357,35.181633434717,129.07416802518,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:00
이디야커피 동부산롯데몰점,부산광역시 기장군 기장읍 기장해안로 147,051 901 2875,35.1922144989539,129.212780451607,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00,10:30 ~ 20:00
루체,부산광역시 기장군 일광면 문오성길 779,,35.3095145884105,129.260365754758,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00,00:00 ~ 24:00
아미코커피,부산광역시 해운대구 선수촌로 73 (반여동),051 531 5316,35.2003249763127,129.119025887849,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,08:30 ~ 22:00,
하삼동커피 센텀파크점,부산광역시 해운대구 센텀중앙로 142,,35.1795016077605,129.123276453416,07:30 ~ 21:45,07:30 ~ 22:30,07:30 ~ 21:50,07:30 ~ 22:15,07:30 ~ 22:15,08:05 ~ 22:15,08:05 ~ 23:00
커피앤스톤(coffee & stone),부산광역시 해운대구 반송로757번길 4-1,,35.2220084386123,129.143835366879,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
카페051 해운대자이점,부산광역시 해운대구 해운대로469번길 110,051 747 1051,35.1683485565665,129.142766503431,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,09:00 ~ 20:00,09:00 ~ 20:00
카페051 벡스코점,부산광역시 해운대구 센텀1로 17,,35.1669244792266,129.13158496276,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 20:00
스타벅스 센텀파크점,부산광역시 해운대구 센텀중앙로 145,0230151180,35.1767570378219,129.123591937256,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00
컴포즈커피 센텀시티점,부산광역시 해운대구 센텀중앙로 142 (재송동,051 7315590,35.1795016077605,129.123276453416,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00
스타벅스 센텀그린타워점,부산광역시 해운대구 센텀중앙로 78 (우동,051 744 5741,35.1746227393945,129.127007076781,,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,07:00 ~ 21:00,08:30 ~ 19:30,
하브커피,부산광역시 해운대구 우동1로 34,,35.1644425107299,129.157177491378,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 20:00,09:00 ~ 20:00
제이엠커피로스터스정관점,부산광역시 기장군 정관읍 곰내길 634,051 728 2118,35.3150062108356,129.171988531815,00:00 ~ 21:30,00:00 ~ 21:30,00:00 ~ 21:30,00:00 ~ 21:30,00:00 ~ 21:30,00:00 ~ 21:30,00:00 ~ 21:30
일리(illy),부산광역시 기장군 기장읍 기장해안로 147,051 901 2199,35.1922144989539,129.212780451607,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00,10:30 ~ 21:00
카페051 해운대힐스테이트점,부산광역시 해운대구 좌동순환로433번길 30-1,051 741 3208,35.1625239061394,129.179846027108,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
빽다방 부산장산역점,부산광역시 해운대구 해운대로 814 (좌동,,35.1695768343535,129.177677812121,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00
센텀SH밸리점빽다방,부산광역시 해운대구 센텀동로 35 (우동,,35.1724638745666,129.130998672823,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,09:00 ~ 18:30,09:00 ~ 18:30
요거프레소(반여농산물점),부산광역시 해운대구 수영강변대로 626,051 666 0566,35.2159291712475,129.120930162673,05:00 ~ 17:00,05:00 ~ 17:00,05:00 ~ 17:00,05:00 ~ 17:00,05:00 ~ 17:00,05:00 ~ 17:00,
젬스톤(Gemstone) 부산송정점,부산광역시 해운대구 송정구덕포길 100 (송정동),051 703 4802,35.1714049757169,129.197537943251,09:00 ~ 02:00,09:00 ~ 02:00,09:00 ~ 02:00,09:00 ~ 02:00,09:00 ~ 02:00,09:00 ~ 02:00,09:00 ~ 02:00
커피아라(coffee ara),부산광역시 해운대구 해운대해변로 83,,35.1616428846653,129.142322354364,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
이디야커피시청점,부산광역시 연제구 시청로 34 (연산동),0518535406,35.1819762696397,129.073808266324,08:00 ~ 23:30,08:00 ~ 23:30,08:00 ~ 23:30,08:00 ~ 23:30,08:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30
스타벅스 수영강변DT,부산광역시 해운대구 수영강변대로 516,051 528 3493,35.2039338607245,129.119387342464,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 23:00,07:00 ~ 23:00
카페453,부산광역시 해운대구 재송1로31번길 51,,35.1878832781528,129.124112782718,09:00 ~ 16:40,09:00 ~ 16:40,09:00 ~ 16:40,09:00 ~ 16:40,09:00 ~ 16:40,09:00 ~ 16:40,09:00 ~ 16:40
탐앤탐스연산점,부산광역시 연제구 월드컵대로 125 (연산동,051 863 6311,35.185227497447,129.081839434258,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00,09:00 ~ 24:00
하오쿠,부산광역시 해운대구 송정광어골로 82,,35.1742683496562,129.196071517667,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00
마리봉,부산광역시 해운대구 마린시티1로 91 (우동,,35.154532464031,129.14454331149,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
스타벅스 해운대역점,부산광역시 해운대구 구남로 9 (우동,051 746 3538,35.1633069847366,129.159614124407,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00
알이(coffee Re studio),부산광역시 연제구 중앙대로 999 (연산동),051 851 7900,35.1791081687944,129.074491513144,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30,07:00 ~ 18:30
이디야연산대로점,부산광역시 연제구 월드컵대로 166 (연산동),051 865 1160,35.1874792048545,129.078478109234,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50,09:00 ~ 22:50
바른커피,부산광역시 연제구 월드컵대로145번길 14 (연산동),070 40381541,35.1857369209894,129.080088360526,07:30 ~ 19:00,07:30 ~ 19:00,07:30 ~ 19:00,07:30 ~ 19:00,07:30 ~ 19:00,07:30 ~ 19:00,
아마스빈,부산광역시 연제구 과정로 108,070 41794340,35.181081911071,129.107548639782,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30,11:00 ~ 21:30
아카데미센터,부산광역시 연제구 거제대로252번길 20,051 861 6669,35.1887951636733,129.076445733336,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00,08:00 ~ 02:00
엔제리너스 해운대백병원점,부산광역시 해운대구 해운대로 875,02  709 1114,35.1732594832579,129.182163894191,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00
제이엠커피,부산광역시 해운대구 센텀남대로 35,,35.1688178394069,129.129523260187,10:30 ~ 21:30,10:30 ~ 21:30,10:30 ~ 21:30,10:30 ~ 21:30,10:30 ~ 21:30,10:30 ~ 21:30,10:30 ~ 21:30
살몬(salmon),부산광역시 해운대구 반여로 112-1,,35.2015157982879,129.123814919651,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,11:00 ~ 22:00
엘빈,부산광역시 연제구 온천천남로 8-1,051 861 7766,35.1928828257163,129.091650034035,09:30 ~ 22:30,09:30 ~ 22:30,09:30 ~ 22:30,09:30 ~ 22:30,09:30 ~ 22:30,09:30 ~ 22:30,09:30 ~ 22:30
디저트39 연산경동메르빌점,부산광역시 연제구 연수로 110,051 853 4288,35.1747548706191,129.082616929723,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 22:30,08:30 ~ 22:30,10:00 ~ 22:00,10:00 ~ 22:00
어거스트 키친,부산광역시 연제구 신금로 9,051 867 5275,35.1898442180708,129.093933992751,,,,,,,
컴포즈,부산광역시 연제구 중앙대로 1111,070 44043737,35.1867482384291,129.081145090636,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,08:00 ~ 23:00,09:00 ~ 23:00,09:00 ~ 23:00
우아커피,부산광역시 연제구 월드컵대로 117,,35.1846744191746,129.082135192383,12:00 ~ 23:00,12:00 ~ 23:00,12:00 ~ 23:00,12:00 ~ 23:00,12:00 ~ 23:00,12:00 ~ 23:00,12:00 ~ 22:00
까페 솔레일(Cafe Soleil),부산광역시 해운대구 해운대해변로209번가길 25 (우동,051 741 7711,35.1595782990893,129.156546440466,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 19:00,09:00 ~ 19:00,,10:00 ~ 20:00,10:00 ~ 20:00
곤조커피,부산광역시 해운대구 센텀중앙로 97,,35.1751629116698,129.124506074509,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,11:00 ~ 15:00,11:00 ~ 15:00
할리스 부산동래역점,부산광역시 동래구 삼성대길 34-25,,35.2052275793821,129.081751483458,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 23:30,09:00 ~ 01:00,09:00 ~ 01:00,09:00 ~ 23:30
라일라카페,부산광역시 동래구 온천천로339번길 28,0516116008,35.195759292005,129.092865295239,,11:30 ~ 20:20,11:30 ~ 20:20,11:30 ~ 20:20,11:30 ~ 20:20,11:30 ~ 20:20,
더원커피,부산광역시 해운대구 해운대로143번길 37,,35.1849833064963,129.123064436868,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,12:00 ~ 22:00,12:00 ~ 22:00
컴포즈,부산광역시 동래구 충렬대로 160 (온천동),,35.20436830176,129.077394717177,07:30 ~ 22:30,07:30 ~ 22:30,07:30 ~ 22:30,07:30 ~ 22:30,07:30 ~ 22:30,07:30 ~ 24:00,08:00 ~ 22:30
어벤더치커피 반송점,부산광역시 해운대구 반송로924번길 18,051 543 1669,35.2318521378714,129.155928269224,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
메가커피 해운대백병원점,부산광역시 해운대구 좌동순환로 252,,35.1728563187354,129.18000766071,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30
매머드익스프레스 부산센텀점,부산광역시 해운대구 센텀중앙로 97,051 7812868,35.1751629116698,129.124506074509,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,07:30 ~ 20:00,,
고품격커피공장 스카이비즈점,부산광역시 해운대구 센텀중앙로 97,051 784 1994,35.1751629116698,129.124506074509,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00
더벤티,부산광역시 금정구 팔송로 12,051 581 8173,35.2722721969983,129.091160178557,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
더팜471,부산광역시 금정구 하마2길 28-17,,35.2776351361753,129.076834073448,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00,11:00 ~ 22:00
카페인(CAFFEINE),부산광역시 금정구 금강로647번길 51,,35.2654006875934,129.085860184861,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00,09:30 ~ 21:00
커피퐁당,부산광역시 금정구 서동로 105-1,,35.2166283104088,129.098650568019,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,10:00 ~ 19:30,
세모커피,부산광역시 금정구 금강로445번길 16,,35.247374121119,129.087927832203,10:00 ~ 19:00,10:00 ~ 19:00,10:00 ~ 19:00,10:00 ~ 19:00,10:00 ~ 19:00,13:00 ~ 21:00,
그랩,부산광역시 금정구 무학송로 132,051 5183458,35.2428678810811,129.094052299086,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,08:00 ~ 20:00,09:00 ~ 17:00,
글래드커피,부산광역시 금정구 금강로379번길 13,051 993 6620,35.2418279311547,129.085676181075,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00
리디엔 폴,부산광역시 금정구 금샘로 219 (장전동),,35.2437502055914,129.083660545793,09:30 ~ 23:00,09:30 ~ 23:00,09:30 ~ 23:00,09:30 ~ 23:00,09:30 ~ 23:00,09:30 ~ 23:00,
이디야커피,부산광역시 금정구 청룡로 68 (청룡동),,35.2754890576565,129.085202441291,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
쓰리라벨즈(3-Labels),부산광역시 금정구 수림로85번길 59,,35.2372070582213,129.083111658236,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00,08:00 ~ 22:00
한잔,부산광역시 금정구 수림로 137 (장전동),,35.2373791886232,129.079585679972,09:20 ~ 15:00,09:20 ~ 15:00,09:20 ~ 15:00,09:20 ~ 15:00,09:20 ~ 15:00,,
요거프레소,부산광역시 금정구 금정로149번길 13,051 581 7025,35.2378734012127,129.087046939233,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00,10:00 ~ 23:00
이디야 부산장전서희점,부산광역시 금정구 수림로20번길 27 (부곡동),,35.2409230736314,129.090178040117,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
카페봄봄 장전점,부산광역시 금정구 금정로 151 (장전동),,35.2380940449723,129.087660766004,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
스타벅스온천장역DT점,부산광역시 금정구 식물원로 13,05 1583 3424,35.2239889287611,129.086547807418,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 23:00,07:00 ~ 23:00,07:00 ~ 22:00
카페플루리,부산광역시 동래구 금강로13번길 9 (온천동),,35.2128392604114,129.07233076452,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 18:00,09:00 ~ 15:00,
롱블랙,부산광역시 동래구 금강로 68-1,051 556 9297,35.2150657034646,129.077614845462,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00,08:00 ~ 18:00
텐퍼센트커피 명장1동점,부산광역시 동래구 명안로71번길 3 (명장동),,35.2029176474836,129.103963898962,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,08:00 ~ 21:00,09:00 ~ 20:00,09:00 ~ 20:00
그린내,부산광역시 동래구 복천로 28 (복천동),,35.2059197326825,129.088818948495,,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 21:00,11:00 ~ 22:00
스타벅스동래미남DT점,부산광역시 동래구 충렬대로 101,,35.2071684628179,129.07204783091,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 23:00,07:00 ~ 22:00
이디야 부산명장점,부산광역시 동래구 시실로 208-1 (명장동),,35.2062088173838,129.101116106316,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
메가엠지씨커피 사직점,부산광역시 동래구 사직북로47번길 20,,35.1987335188681,129.059208312118,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00,09:00 ~ 22:00
이디야(사직부산아동병원점),부산광역시 동래구 아시아드대로 186 (사직동),051 501 3828,35.200877193568,129.065274882038,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 22:00,09:30 ~ 18:00,09:30 ~ 18:00
이디야부산낙민점,부산광역시 동래구 안남로 32,,35.1941752593507,129.095588872359,08:30 ~ 21:00,08:30 ~ 21:00,08:30 ~ 21:00,08:30 ~ 21:00,08:30 ~ 21:00,09:00 ~ 21:00,09:00 ~ 21:00
이디야커피 부산온천천점,부산광역시 동래구 온천천로 469 (안락동),051 524 7500,35.1913370230417,129.10430922352,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,08:00 ~ 22:30,,
이디야,부산광역시 동래구 여고북로 192 (사직동),051 504 4304,35.2025149587253,129.075263794615,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
스타벅스 부산안락DT점,부산광역시 동래구 충렬대로 446 (안락동),02  30151100,35.1958904040062,129.106880725779,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00,07:00 ~ 22:00
엔제리너스 사직야구장점,부산광역시 동래구 사직로 45 (사직동,051 505 7931,35.194366802896,129.059900885997,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00,10:00 ~ 22:00
테제(TEJE),부산광역시 동래구 시실로24번길 16,,35.216126716462,129.085844902366,,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,11:30 ~ 20:00,12:00 ~ 20:00,12:00 ~ 20:00
